"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","deleteStaff()","","Thu Nov 14 14:22:16 GMT 2024","passed","Thu Nov 14 14:22:16 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","deleteStaff"
"","6","createKoiImage()","","Thu Nov 14 14:22:36 GMT 2024","passed","Thu Nov 14 14:22:36 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","createKoiImage"
"","4","blockOrEnable()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","blockOrEnable"
"","3","createUser()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","createUser"
"","3","getAuctionKoiIsNotSold()","","Thu Nov 14 14:22:49 GMT 2024","passed","Thu Nov 14 14:22:49 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiIsNotSold"
"","3","testGetAllBreeders()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","testGetAllBreeders"
"","2","deleteAuctionKoi()","","Thu Nov 14 14:22:49 GMT 2024","passed","Thu Nov 14 14:22:49 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","deleteAuctionKoi"
"","7","fixedPrice()","","Thu Nov 14 14:22:36 GMT 2024","passed","Thu Nov 14 14:22:36 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","fixedPrice"
"","3","getKoiListByStatus()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoiListByStatus"
"","3","getAuctionsByKeyword()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionsByKeyword"
"","4","delete()","","Thu Nov 14 14:22:46 GMT 2024","passed","Thu Nov 14 14:22:46 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","delete"
"","5","deleteById()","","Thu Nov 14 14:22:31 GMT 2024","passed","Thu Nov 14 14:22:31 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","deleteById"
"","3","testGetAuctionByStatus()","","Thu Nov 14 14:22:46 GMT 2024","passed","Thu Nov 14 14:22:46 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","testGetAuctionByStatus"
"","5","createOrderPayment()","","Thu Nov 14 14:22:31 GMT 2024","passed","Thu Nov 14 14:22:31 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createOrderPayment"
"","3","getOrderDetails()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","getOrderDetails"
"","4","getAllUsersJoinAuction()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.AuctionParticipantControllerTest","com.swp391.koibe.controllers.AuctionParticipantControllerTest","getAllUsersJoinAuction"
"","5","existsByName()","","Thu Nov 14 14:22:36 GMT 2024","passed","Thu Nov 14 14:22:36 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","existsByName"
"","4","getKoiImage()","","Thu Nov 14 14:22:25 GMT 2024","passed","Thu Nov 14 14:22:25 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getKoiImage"
"","8","getPaymentByUserIdAndStatus()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","getPaymentByUserIdAndStatus"
"","3","verifiedUser()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","verifiedUser"
"","11","testUpdatePaymentStatus()","","Thu Nov 14 14:22:31 GMT 2024","passed","Thu Nov 14 14:22:31 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","testUpdatePaymentStatus"
"","6","testGetAllKois()","","Thu Nov 14 14:22:36 GMT 2024","passed","Thu Nov 14 14:22:36 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","testGetAllKois"
"","4","getAllBreeders()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","getAllBreeders"
"","4","notifyUsersAboutUpcomingAuctions()","","Thu Nov 14 14:22:46 GMT 2024","passed","Thu Nov 14 14:22:46 GMT 2024","","com.swp391.koibe.services.auction.AuctionMailServiceTest","com.swp391.koibe.services.auction.AuctionMailServiceTest","notifyUsersAboutUpcomingAuctions"
"","4","getFeedbackById()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","getFeedbackById"
"","8","getBiddingHistoryByAuctionKoiId()","","Thu Nov 14 14:22:16 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getBiddingHistoryByAuctionKoiId"
"","3","delete()","","Thu Nov 14 14:22:46 GMT 2024","passed","Thu Nov 14 14:22:46 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","delete"
"","4","forgotPassword()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","com.swp391.koibe.controllers.ForgotPasswordControllerTest","forgotPassword"
"","4","createAuctionParticipant()","","Thu Nov 14 14:22:24 GMT 2024","passed","Thu Nov 14 14:22:24 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","createAuctionParticipant"
"","3","createAuctionKoiV2()","","Thu Nov 14 14:22:49 GMT 2024","passed","Thu Nov 14 14:22:49 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoiV2"
"","3","verifiedUserNotLogin()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","verifiedUserNotLogin"
"","7","getGoogleClientId()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.OAuth2ControllerTest","com.swp391.koibe.controllers.OAuth2ControllerTest","getGoogleClientId"
"","30","testUpdateRole_Success()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_Success"
"","4","getKoiImagesByKoiId()","","Thu Nov 14 14:22:25 GMT 2024","passed","Thu Nov 14 14:22:25 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getKoiImagesByKoiId"
"","4","createDrawOutRequest()","","Thu Nov 14 14:22:21 GMT 2024","passed","Thu Nov 14 14:22:21 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","createDrawOutRequest"
"","3","updateAuctionKoiStatus()","","Thu Nov 14 14:22:49 GMT 2024","passed","Thu Nov 14 14:22:49 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","updateAuctionKoiStatus"
"","3","updatePassword()","","Thu Nov 14 14:22:17 GMT 2024","passed","Thu Nov 14 14:22:17 GMT 2024","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","com.swp391.koibe.controllers.ForgotPasswordControllerTest","updatePassword"
"","12","verifyOtpToVerifyUser()","","Thu Nov 14 14:22:40 GMT 2024","passed","Thu Nov 14 14:22:40 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","verifyOtpToVerifyUser"
"","6","getAllBidHistories()","","Thu Nov 14 14:22:36 GMT 2024","passed","Thu Nov 14 14:22:36 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getAllBidHistories"
"","11","getKoisByBreederID()","","Thu Nov 14 14:22:46 GMT 2024","passed","Thu Nov 14 14:22:46 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","getKoisByBreederID"
