"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","delete()","","Sun Nov 17 17:05:56 GMT 2024","passed","Sun Nov 17 17:05:56 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","delete"
"","3","sendOtp()","","Sun Nov 17 17:05:27 GMT 2024","passed","Sun Nov 17 17:05:27 GMT 2024","","com.swp391.koibe.controllers.OtpControllerTest","com.swp391.koibe.controllers.OtpControllerTest","sendOtp"
"","5","getAllBiddingHistory()","","Sun Nov 17 17:05:27 GMT 2024","passed","Sun Nov 17 17:05:27 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getAllBiddingHistory"
"","10","placeBid()","","Sun Nov 17 17:05:47 GMT 2024","passed","Sun Nov 17 17:05:47 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","placeBid"
"","3","revokeKoiInAuction()","","Sun Nov 17 17:05:59 GMT 2024","passed","Sun Nov 17 17:05:59 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","revokeKoiInAuction"
"","12","getAllKoiImages()","","Sun Nov 17 17:05:26 GMT 2024","passed","Sun Nov 17 17:05:27 GMT 2024","","com.swp391.koibe.controllers.KoiImageControllerTest","com.swp391.koibe.controllers.KoiImageControllerTest","getAllKoiImages"
"","6","update()","","Sun Nov 17 17:05:50 GMT 2024","passed","Sun Nov 17 17:05:50 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","update"
"","3","updatePassword()","","Sun Nov 17 17:05:27 GMT 2024","passed","Sun Nov 17 17:05:27 GMT 2024","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","com.swp391.koibe.controllers.ForgotPasswordControllerTest","updatePassword"
"","5","createKoiImage()","","Sun Nov 17 17:05:46 GMT 2024","passed","Sun Nov 17 17:05:46 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","createKoiImage"
"","6","sealed()","","Sun Nov 17 17:05:47 GMT 2024","passed","Sun Nov 17 17:05:47 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","sealed"
"","3","getPaymentByUserIdAndStatus()","","Sun Nov 17 17:05:31 GMT 2024","passed","Sun Nov 17 17:05:31 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","getPaymentByUserIdAndStatus"
"","3","createUser()","","Sun Nov 17 17:05:50 GMT 2024","passed","Sun Nov 17 17:05:50 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","createUser"
"","5","getAuctionByStatus()","","Sun Nov 17 17:05:56 GMT 2024","passed","Sun Nov 17 17:05:56 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByStatus"
"","3","update()","","Sun Nov 17 17:05:56 GMT 2024","passed","Sun Nov 17 17:05:56 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","update"
"","29","testUpdateRole_Success()","","Sun Nov 17 17:05:31 GMT 2024","passed","Sun Nov 17 17:05:31 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_Success"
"","6","getPaymentByOrderID()","","Sun Nov 17 17:05:41 GMT 2024","passed","Sun Nov 17 17:05:41 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentByOrderID"
"","3","createAuctionKoiV2()","","Sun Nov 17 17:05:59 GMT 2024","passed","Sun Nov 17 17:05:59 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoiV2"
"","3","createOrderPayment()","","Sun Nov 17 17:05:31 GMT 2024","passed","Sun Nov 17 17:05:31 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","createOrderPayment"
