"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","getOrdersByKeyword()","","Mon Nov 18 11:02:25 GMT 2024","passed","Mon Nov 18 11:02:25 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","getOrdersByKeyword"
"","5","getAuctionsByKeyword()","","Mon Nov 18 11:02:25 GMT 2024","passed","Mon Nov 18 11:02:25 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionsByKeyword"
"","5","updatePaymentStatus()","","Mon Nov 18 11:02:38 GMT 2024","passed","Mon Nov 18 11:02:38 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","updatePaymentStatus"
"","5","getPaymentsByUserIdAndStatus()","","Mon Nov 18 11:02:38 GMT 2024","passed","Mon Nov 18 11:02:38 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByUserIdAndStatus"
"","2","deleteToken()","","Mon Nov 18 11:02:32 GMT 2024","passed","Mon Nov 18 11:02:32 GMT 2024","","com.swp391.koibe.services.token.TokenServiceTest","com.swp391.koibe.services.token.TokenServiceTest","deleteToken"
"","3","deposit()","","Mon Nov 18 11:02:29 GMT 2024","passed","Mon Nov 18 11:02:29 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","deposit"
"","4","testGetRoleById()","","Mon Nov 18 11:02:38 GMT 2024","passed","Mon Nov 18 11:02:38 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testGetRoleById"
"","4","sendEmailOtp()","","Mon Nov 18 11:02:52 GMT 2024","passed","Mon Nov 18 11:02:52 GMT 2024","","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","sendEmailOtp"
"","4","updatePassword()","","Mon Nov 18 11:02:25 GMT 2024","passed","Mon Nov 18 11:02:25 GMT 2024","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","com.swp391.koibe.controllers.ForgotPasswordControllerTest","updatePassword"
"","4","existsById()","","Mon Nov 18 11:02:43 GMT 2024","passed","Mon Nov 18 11:02:43 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","existsById"
"","4","delete()","","Mon Nov 18 11:02:52 GMT 2024","passed","Mon Nov 18 11:02:52 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","delete"
"","4","getAllFeedbacks()","","Mon Nov 18 11:02:43 GMT 2024","passed","Mon Nov 18 11:02:43 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","getAllFeedbacks"
"","3","getAuctionKoiByAuctionIdAndKoiId()","","Mon Nov 18 11:02:29 GMT 2024","passed","Mon Nov 18 11:02:29 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAuctionKoiByAuctionIdAndKoiId"
"","3","findByUserId()","","Mon Nov 18 11:02:46 GMT 2024","passed","Mon Nov 18 11:02:46 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","findByUserId"
"","3","getOrdersByKeyword()","","Mon Nov 18 11:02:46 GMT 2024","passed","Mon Nov 18 11:02:46 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","getOrdersByKeyword"
"","2","revokeKoiInAuction()","","Mon Nov 18 11:02:55 GMT 2024","passed","Mon Nov 18 11:02:55 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","revokeKoiInAuction"
"","4","testGetAuctionByStatus()","","Mon Nov 18 11:02:52 GMT 2024","passed","Mon Nov 18 11:02:52 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","testGetAuctionByStatus"
"","4","getAllAuctions()","","Mon Nov 18 11:02:52 GMT 2024","passed","Mon Nov 18 11:02:52 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAllAuctions"
"","3","getOrder()","","Mon Nov 18 11:02:25 GMT 2024","passed","Mon Nov 18 11:02:25 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","getOrder"
