"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","getAuctionKoiDetailsById()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiDetailsById"
"","3","updateOrderStatusAndShipDate()","","Mon Nov 18 12:34:30 GMT 2024","passed","Mon Nov 18 12:34:30 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","updateOrderStatusAndShipDate"
"","8","generateFakeKoiImages()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.KoiImageControllerTest","com.swp391.koibe.controllers.KoiImageControllerTest","generateFakeKoiImages"
"","2","verifiedUserNotLogin()","","Mon Nov 18 12:34:12 GMT 2024","passed","Mon Nov 18 12:34:12 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","verifiedUserNotLogin"
"","5","createOrderPayment()","","Mon Nov 18 12:34:21 GMT 2024","passed","Mon Nov 18 12:34:21 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createOrderPayment"
"","76","testUpdateRole_NotFound()","","Mon Nov 18 12:34:10 GMT 2024","passed","Mon Nov 18 12:34:10 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_NotFound"
"","4","getBidderLatestBid()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidderLatestBid"
"","5","getAllUserJoinAuction()","","Mon Nov 18 12:34:15 GMT 2024","passed","Mon Nov 18 12:34:15 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","getAllUserJoinAuction"
"","3","sealed()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","sealed"
"","3","deleteOrder()","","Mon Nov 18 12:34:30 GMT 2024","passed","Mon Nov 18 12:34:30 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","deleteOrder"
"","3","searchUserOrdersByKeyword()","","Mon Nov 18 12:34:08 GMT 2024","passed","Mon Nov 18 12:34:08 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","searchUserOrdersByKeyword"
"","3","convertToAuctionKoiDTO()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.utils.DTOConverterTest","com.swp391.koibe.utils.DTOConverterTest","convertToAuctionKoiDTO"
"","3","createKoiImage()","","Mon Nov 18 12:34:15 GMT 2024","passed","Mon Nov 18 12:34:15 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","createKoiImage"
"","45","testCreateRole_Success()","","Mon Nov 18 12:34:11 GMT 2024","passed","Mon Nov 18 12:34:11 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testCreateRole_Success"
"","16","getOrderDetails()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","getOrderDetails"
"","8","updateOrderDetail()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","updateOrderDetail"
"","3","findById()","","Mon Nov 18 12:34:35 GMT 2024","passed","Mon Nov 18 12:34:35 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","findById"
"","3","convertToKoiDTO()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.utils.DTOConverterTest","com.swp391.koibe.utils.DTOConverterTest","convertToKoiDTO"
"","4","ascending()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","ascending"
"","18","testDeleteRole()","","Mon Nov 18 12:34:21 GMT 2024","passed","Mon Nov 18 12:34:21 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testDeleteRole"
"","6","getBiddingHistoryByAuctionKoiId()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getBiddingHistoryByAuctionKoiId"
"","3","sendEmailOtp()","","Mon Nov 18 12:34:35 GMT 2024","passed","Mon Nov 18 12:34:35 GMT 2024","","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","com.swp391.koibe.services.forgotpassword.ForgotPasswordServiceTest","sendEmailOtp"
"","4","isAuctionActive()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.utils.DateTimeUtilsTest","com.swp391.koibe.utils.DateTimeUtilsTest","isAuctionActive"
"","4","hasBid()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","hasBid"
"","6","testGetAllKois()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","testGetAllKois"
"","3","getAllBreeders()","","Mon Nov 18 12:34:08 GMT 2024","passed","Mon Nov 18 12:34:08 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","getAllBreeders"
"","8","createFeedback()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","createFeedback"
"","3","updateOrderStatus()","","Mon Nov 18 12:34:30 GMT 2024","passed","Mon Nov 18 12:34:30 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","updateOrderStatus"
"","9","updateKoiImage()","","Mon Nov 18 12:34:15 GMT 2024","passed","Mon Nov 18 12:34:15 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","updateKoiImage"
"","2","getAllAuctions()","","Mon Nov 18 12:34:36 GMT 2024","passed","Mon Nov 18 12:34:36 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAllAuctions"
"","4","deleteFeedback()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","deleteFeedback"
"","9","authenticateGoogle()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.OAuth2ControllerTest","com.swp391.koibe.controllers.OAuth2ControllerTest","authenticateGoogle"
"","6","getAllStaffs()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","getAllStaffs"
"","2","createFeedback()","","Mon Nov 18 12:34:12 GMT 2024","passed","Mon Nov 18 12:34:12 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","createFeedback"
"","3","revokeKoiInAuction()","","Mon Nov 18 12:34:12 GMT 2024","passed","Mon Nov 18 12:34:12 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","revokeKoiInAuction"
"","3","confirmDelivery()","","Mon Nov 18 12:34:08 GMT 2024","passed","Mon Nov 18 12:34:08 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","confirmDelivery"
"","8","testCreateOrderDetail()","","Mon Nov 18 12:34:21 GMT 2024","passed","Mon Nov 18 12:34:21 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","testCreateOrderDetail"
"","3","getKoisByBreederIdAndStatus()","","Mon Nov 18 12:34:08 GMT 2024","passed","Mon Nov 18 12:34:08 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","getKoisByBreederIdAndStatus"
"","3","getBreeder()","","Mon Nov 18 12:34:08 GMT 2024","passed","Mon Nov 18 12:34:08 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","getBreeder"
"","6","getOrderDetail()","","Mon Nov 18 12:34:21 GMT 2024","passed","Mon Nov 18 12:34:21 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","getOrderDetail"
"","3","login()","","Mon Nov 18 12:34:12 GMT 2024","passed","Mon Nov 18 12:34:12 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","login"
"","3","getAuctionKoiById()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiById"
"","9","getFeedbackByOrderId()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","getFeedbackByOrderId"
"","2","existsByName()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","existsByName"
"","7","parseTime()","","Mon Nov 18 12:34:38 GMT 2024","passed","Mon Nov 18 12:34:38 GMT 2024","","com.swp391.koibe.utils.DateTimeUtilsTest","com.swp391.koibe.utils.DateTimeUtilsTest","parseTime"
"","4","getUserDetailsFromToken()","","Mon Nov 18 12:34:30 GMT 2024","passed","Mon Nov 18 12:34:30 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","getUserDetailsFromToken"
"","4","findAll()","","Mon Nov 18 12:34:30 GMT 2024","passed","Mon Nov 18 12:34:30 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","findAll"
"","3","getAuctionOnStatus()","","Mon Nov 18 12:34:36 GMT 2024","passed","Mon Nov 18 12:34:36 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionOnStatus"
"","3","createAuction()","","Mon Nov 18 12:34:07 GMT 2024","passed","Mon Nov 18 12:34:07 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","createAuction"
"","4","fixedPrice()","","Mon Nov 18 12:34:26 GMT 2024","passed","Mon Nov 18 12:34:26 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","fixedPrice"
"","3","creatSealedAuction()","","Mon Nov 18 12:34:36 GMT 2024","passed","Mon Nov 18 12:34:36 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","creatSealedAuction"
"","3","deleteMember()","","Mon Nov 18 12:34:32 GMT 2024","passed","Mon Nov 18 12:34:32 GMT 2024","","com.swp391.koibe.services.user.member.MemberServiceTest","com.swp391.koibe.services.user.member.MemberServiceTest","deleteMember"
"","7","getPaymentByOrderID()","","Mon Nov 18 12:34:21 GMT 2024","passed","Mon Nov 18 12:34:21 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentByOrderID"
