"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","getOrdersByStatus()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","getOrdersByStatus"
"","5","getPaymentsByKeywordAndStatus()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByKeywordAndStatus"
"","4","deleteFeedback()","","Fri Nov 15 15:24:23 GMT 2024","passed","Fri Nov 15 15:24:24 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","deleteFeedback"
"","5","createPaymentAndUpdateOrder()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createPaymentAndUpdateOrder"
"","3","updateUserDetails()","","Fri Nov 15 15:24:09 GMT 2024","passed","Fri Nov 15 15:24:09 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","updateUserDetails"
"","3","deleteKoi()","","Fri Nov 15 15:24:05 GMT 2024","passed","Fri Nov 15 15:24:05 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","deleteKoi"
"","3","updateUserBalance()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","updateUserBalance"
"","5","getKoiImage()","","Fri Nov 15 15:24:12 GMT 2024","passed","Fri Nov 15 15:24:12 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getKoiImage"
"","77","testUpdateRole_NotFound()","","Fri Nov 15 15:24:07 GMT 2024","passed","Fri Nov 15 15:24:07 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_NotFound"
"","4","updateOrderStatusAndShipDate()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","updateOrderStatusAndShipDate"
"","3","delete()","","Fri Nov 15 15:24:32 GMT 2024","passed","Fri Nov 15 15:24:32 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","delete"
"","5","createOrderPayment()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createOrderPayment"
"","3","revokeKoiInAuction()","","Fri Nov 15 15:24:09 GMT 2024","passed","Fri Nov 15 15:24:09 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","revokeKoiInAuction"
"","3","getOrder()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","getOrder"
"","8","getAllKoiImages()","","Fri Nov 15 15:24:12 GMT 2024","passed","Fri Nov 15 15:24:12 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getAllKoiImages"
"","5","getKoiListByStatus()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoiListByStatus"
"","6","testCreateRole()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testCreateRole"
"","2","convertToUserDTO()","","Fri Nov 15 15:24:35 GMT 2024","passed","Fri Nov 15 15:24:35 GMT 2024","","com.swp391.koibe.utils.DTOConverterTest","com.swp391.koibe.utils.DTOConverterTest","convertToUserDTO"
"","7","uploadImages()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","uploadImages"
"","5","createNewKoi()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","createNewKoi"
"","3","getAllStaffs()","","Fri Nov 15 15:24:32 GMT 2024","passed","Fri Nov 15 15:24:32 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","getAllStaffs"
"","4","createPayment()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createPayment"
"","4","getAuctionById()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionById"
"","3","sendOtp()","","Fri Nov 15 15:24:05 GMT 2024","passed","Fri Nov 15 15:24:05 GMT 2024","","com.swp391.koibe.controllers.OtpControllerTest","com.swp391.koibe.controllers.OtpControllerTest","sendOtp"
"","5","endAuction()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","endAuction"
"","4","loginOrRegisterGoogle()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","loginOrRegisterGoogle"
"","7","createAuctionKoi()","","Fri Nov 15 15:24:35 GMT 2024","passed","Fri Nov 15 15:24:35 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoi"
"","2219","testDeleteRole_NotFound()","","Fri Nov 15 15:24:05 GMT 2024","passed","Fri Nov 15 15:24:07 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testDeleteRole_NotFound"
"","2","findAuctionById()","","Fri Nov 15 15:24:33 GMT 2024","passed","Fri Nov 15 15:24:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","findAuctionById"
"","3","deleteOrder()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","deleteOrder"
"","7","getStaffById()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","getStaffById"
"","3","revokeKoiInAuction()","","Fri Nov 15 15:24:35 GMT 2024","passed","Fri Nov 15 15:24:35 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","revokeKoiInAuction"
"","6","processBid()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","processBid"
"","17","getById()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","getById"
"","2","updateMemberToStaff()","","Fri Nov 15 15:24:32 GMT 2024","passed","Fri Nov 15 15:24:32 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","updateMemberToStaff"
"","3","updateBreeder()","","Fri Nov 15 15:24:32 GMT 2024","passed","Fri Nov 15 15:24:32 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","updateBreeder"
"","4","fixedPrice()","","Fri Nov 15 15:24:24 GMT 2024","passed","Fri Nov 15 15:24:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","fixedPrice"
"","4","deleteAuctionParticipant()","","Fri Nov 15 15:24:12 GMT 2024","passed","Fri Nov 15 15:24:12 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","deleteAuctionParticipant"
"","5","testGetAllKois()","","Fri Nov 15 15:24:23 GMT 2024","passed","Fri Nov 15 15:24:23 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","testGetAllKois"
"","4","getAllFeedbacks()","","Fri Nov 15 15:24:09 GMT 2024","passed","Fri Nov 15 15:24:09 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","getAllFeedbacks"
"","4","getById()","","Fri Nov 15 15:24:33 GMT 2024","passed","Fri Nov 15 15:24:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getById"
"","3","blockOrEnable()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","blockOrEnable"
"","7","testUpdatePaymentStatus()","","Fri Nov 15 15:24:19 GMT 2024","passed","Fri Nov 15 15:24:19 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","testUpdatePaymentStatus"
"","3","getUserDetailsFromToken()","","Fri Nov 15 15:24:27 GMT 2024","passed","Fri Nov 15 15:24:27 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","getUserDetailsFromToken"
"","3","sendForgotPassword()","","Fri Nov 15 15:24:09 GMT 2024","passed","Fri Nov 15 15:24:09 GMT 2024","","com.swp391.koibe.controllers.MailControllerTest","com.swp391.koibe.controllers.MailControllerTest","sendForgotPassword"
"","5","deleteKoi()","","Fri Nov 15 15:24:23 GMT 2024","passed","Fri Nov 15 15:24:23 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","deleteKoi"
"","664","deleteCategory()","","Fri Nov 15 15:24:03 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.CategoryControllerTest","com.swp391.koibe.controllers.CategoryControllerTest","deleteCategory"
"","3","createBidHistory()","","Fri Nov 15 15:24:24 GMT 2024","passed","Fri Nov 15 15:24:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","createBidHistory"
"","5","updateOrderDetail()","","Fri Nov 15 15:24:04 GMT 2024","passed","Fri Nov 15 15:24:04 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","updateOrderDetail"
