"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","verifiedUserNotLogin()","","Mon Nov 18 04:56:30 GMT 2024","passed","Mon Nov 18 04:56:30 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","verifiedUserNotLogin"
"","4","sendMail()","","Mon Nov 18 04:56:33 GMT 2024","passed","Mon Nov 18 04:56:33 GMT 2024","","com.swp391.koibe.services.mail.MailServiceTest","com.swp391.koibe.services.mail.MailServiceTest","sendMail"
"","12","updateBreeder()","","Mon Nov 18 04:56:52 GMT 2024","passed","Mon Nov 18 04:56:52 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","updateBreeder"
"","26","testUpdateRole_Success()","","Mon Nov 18 04:56:30 GMT 2024","passed","Mon Nov 18 04:56:30 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_Success"
"","5","processBid()","","Mon Nov 18 04:56:25 GMT 2024","passed","Mon Nov 18 04:56:25 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","processBid"
"","4","validateAuctionTimes()","","Mon Nov 18 04:56:55 GMT 2024","passed","Mon Nov 18 04:56:55 GMT 2024","","com.swp391.koibe.utils.DateTimeUtilsTest","com.swp391.koibe.utils.DateTimeUtilsTest","validateAuctionTimes"
"","3","findByUserId()","","Mon Nov 18 04:56:47 GMT 2024","passed","Mon Nov 18 04:56:47 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","findByUserId"
"","3","getBreeder()","","Mon Nov 18 04:56:26 GMT 2024","passed","Mon Nov 18 04:56:26 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","getBreeder"
"","5","testCreateOrderDetail()","","Mon Nov 18 04:56:39 GMT 2024","passed","Mon Nov 18 04:56:39 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","testCreateOrderDetail"
"","4","getPaymentsByKeywordAndStatus()","","Mon Nov 18 04:56:39 GMT 2024","passed","Mon Nov 18 04:56:39 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByKeywordAndStatus"
